SK_ID_CURR,TARGET
100293,0.5577031855821064
100294,0.49439595118216606
100295,0.4657099100966915
100296,0.5448989332851109
100297,0.4503889314680651
100298,0.5081768473372484
100299,0.45409192969772755
100300,0.39135773407582586
100301,0.5433341902467194
100302,0.4403708838577377
100303,0.37694696806339534
100304,0.4555223604705194
100305,0.45183880358224676
100307,0.548829086180053
100308,0.4276493943342362
100309,0.46949600694681504
100310,0.4822729745993551
100313,0.26486113199390465
100314,0.46842944950571036
100315,0.44275053525082414
100316,0.42935083967422033
100317,0.4592184884160627
100318,0.4802327944323635
100319,0.393547572802839
100320,0.546757555980478
100321,0.5183830418720959
100322,0.4610801663043167
100323,0.47416267146113134
100324,0.4283271383069904
100325,0.45239584876495603
100326,0.38496854570387995
100327,0.4398880198589439
100328,0.45749557604956465
100329,0.45467993966246123
100332,0.3576525524951707
100333,0.4824870355859258
100334,0.4954221926326947
100335,0.29241370369488956
100336,0.41102330872221116
100337,0.5215696728508622
100338,0.4474762947185399
100339,0.434924535621258
100340,0.4177209435228088
100341,0.5129097089363926
100342,0.511439353457916
100343,0.4067008583682379
100344,0.42625665116999073
100345,0.4529383726939602
100346,0.41081231429580645
100347,0.34301668214667475
100348,0.4951914453694432
100349,0.37016625142969933
100350,0.3930767565786136
100351,0.34966026771744624
100353,0.4451403489426768
100354,0.43406613527181337
100355,0.49766732220655124
100356,0.48943035863668205
100357,0.443873071163462
100359,0.45003018267906414
100360,0.4395740373428337
100361,0.45459077870650105
100362,0.39965321867012066
100363,0.5545808973165121
100364,0.45577288576486563
100365,0.37265643574573715
100366,0.49194785410237113
100368,0.4653532330412843
100369,0.4960492225561206
100370,0.3308592336642924
100371,0.4699869624190382
100372,0.4378080955026077
100373,0.4765121166518644
100374,0.42868860569118794
100375,0.44513312691796036
100376,0.47709522442132263
100377,0.5152099412607842
100378,0.42211306895725537
100379,0.4588594788070781
100380,0.5630001791932533
100381,0.4663182583974738
100383,0.49508507412778396
100387,0.4589749113749894
100388,0.4817606981795587
100389,0.3660179138707195
100390,0.46941493389232236
100391,0.476353603661812
100392,0.47332137555395964
100393,0.35597137064844875
100394,0.3244270270963938
100395,0.33903153192826235
100396,0.40072845322362466
100397,0.3150232568251741
100398,0.4361363740311672
100400,0.3148186639214971
100401,0.4155047167844958
100402,0.40190979195575594
100403,0.44090990356139087
100405,0.4692266982307539
100406,0.4549640340389617
100407,0.46439558175039136
100408,0.5289605597242021
100409,0.4388315137598772
100410,0.3828138303616964
100411,0.4416578055512357
100412,0.5314423062810562
100413,0.3847006609617503
100414,0.3810972031519196
100415,0.4433241043176597
100417,0.36262815748705657
100418,0.5348399891746392
100419,0.32961689935380073
100420,0.48484047872771546
100421,0.4506636781689096
100423,0.447193227484988
100424,0.4956735444529452
100425,0.45428067797840477
100427,0.4106194155302541
100428,0.37574141353564633
100429,0.45395113941214027
100430,0.5379245120090608
100431,0.4464675823131548
100432,0.4976121739552347
100433,0.47785305025659935
100434,0.4199678987577625
100435,0.40659879385482034
100436,0.33623643473308523
100437,0.38214870793909156
100439,0.4996047428684123
100440,0.34026469262738535
100441,0.3407900378762181
100442,0.43017526436736386
100443,0.41079506105629593
100448,0.3666247305242736
100449,0.4345459111317571
100451,0.40445888479619446
100452,0.43838625035713796
100453,0.4229134898023359
100454,0.5271565289054032
100455,0.44466825440778374
100456,0.45865982828184076
100457,0.45604285049340054
100458,0.3494345984761007
100459,0.40575683092235
100460,0.48218521040857254
100461,0.3982693702517289
100462,0.37908700285164326
100463,0.3504476113888715
100464,0.4266177931122195
100465,0.3692819575220465
100467,0.5278838582689268
100468,0.39244968408698616
100469,0.5537816546760455
100470,0.44359332203663415
100471,0.5163724743927561
100472,0.35731654378437977
100473,0.40890085705959156
100474,0.5135214705143284
100475,0.47810542124423994
100476,0.5098372690764252
100477,0.4500167324201776
100478,0.5168490179890481
100479,0.48930891692770384
100480,0.5229068811333637
100481,0.4625849849204534
100482,0.4498536556706142
100485,0.49092213141132196
100486,0.3384344939969965
100487,0.38830013857800355
100488,0.5158909022049915
100489,0.41928837622396675
100490,0.49493729113622115
100491,0.48470919615054314
100492,0.5539656469003816
100493,0.3456201688676417
100495,0.4976463908501563
100496,0.37798439622238994
100497,0.4522512763537414
100498,0.47203520455151937
100499,0.46042344354759196
100500,0.4412506794119081
100501,0.4495762818659777
100502,0.5441518002934285
100503,0.36970349950975345
100504,0.37142271721356357
100505,0.3606189191660555
100506,0.4444194293194485
100507,0.5779935763805227
100508,0.43614934358434576
100509,0.3004314632361021
100511,0.4432156894973572
100513,0.4976453171325148
100514,0.373517228543425
100515,0.4917339216439711
100516,0.3395174796098992
100518,0.3123484125836931
100519,0.3394362800416721
100520,0.4947708316094561
100521,0.37072657400966613
100522,0.504510370766837
100523,0.4515578241259517
100524,0.5004513866886741
100525,0.48368163168557116
100526,0.45423184193700616
100527,0.4855829176747904
100528,0.403388389171524
100529,0.515179582082734
100530,0.5207175835650208
100531,0.43692868546741115
100532,0.4906004794032752
100533,0.37137630570472385
100534,0.4874836626359013
100535,0.37383871961159443
100536,0.42853695018734395
100537,0.3743372217885298
100538,0.41195701040285576
100539,0.4300064437817239
100540,0.5135702535118271
100541,0.490366122156146
100542,0.4843658285526297
100543,0.3816554225718423
100544,0.49903279353207264
100545,0.42679957383323286
100546,0.29731733386375647
100547,0.4373508620131857
100549,0.5461980394982491
100550,0.3739272051869059
100554,0.4184524693965821
100555,0.47839225143571373
100556,0.35701117178348724
100557,0.41202828029690763
100558,0.4793415575705509
100559,0.48644619473086004
100560,0.3454320751936002
100562,0.45214564439661314
100563,0.4552756799718822
100564,0.38914827587071693
100565,0.41561671904862224
100566,0.47177123598553566
100567,0.49083846231895695
100570,0.4130908174598634
100571,0.5002837339275314
100572,0.39404277475752003
100573,0.3994002355471483
100574,0.4817428546970236
100575,0.40328630060021936
100576,0.46367873574409296
100577,0.2532879082797185
100578,0.4770097036960325
100579,0.4610471652844001
100580,0.3880017370575506
100581,0.4781680918725013
100582,0.29659628512264946
100583,0.4651399466322176
100584,0.4812225791212726
100585,0.47042638630757805
100586,0.29523334648389565
100587,0.501210750737685
100588,0.4269355326641397
100589,0.44112739763363745
100590,0.6020709921007602
100593,0.5224084352284475
100594,0.3248810581953552
100595,0.42604355436671554
100596,0.4807655628599718
100597,0.472225324636174
100598,0.442057180407841
100599,0.4613522300267799
100600,0.4175346656960038
100601,0.3895899840377778
100603,0.43260778269577865
100604,0.48091012339396216
100605,0.5608895645544201
100606,0.275280033206187
100608,0.3781415078028494
100609,0.5119743977434887
100610,0.44595515514735584
100611,0.4441692216823017
100612,0.32059279988265604
100614,0.48806843764768365
100615,0.4874118363453831
100616,0.4162748783032328
100619,0.39970876708495434
100620,0.4300133103635564
100621,0.4319150688211232
100623,0.45497099224330273
100624,0.41336438800586256
100626,0.47916453172136786
100627,0.4953222191047555
100628,0.3406657614498177
100629,0.49078777012417024
100630,0.4046263111520162
100631,0.43042629239901997
100632,0.6520251218597102
100633,0.45789764595294663
100634,0.4274005848931492
100635,0.5324071866219936
100636,0.40405836939649414
100637,0.4857889397496818
100638,0.48766751513432716
100639,0.5362642460498424
100640,0.42246443785351623
100641,0.47281504910446004
100642,0.30613435106756887
100643,0.36156555465885476
100644,0.4958414848666277
100645,0.4439014991479996
100646,0.5102551928252744
100647,0.4935788507764544
100648,0.432622860855011
100649,0.48105472207593153
100650,0.4292835894550223
100651,0.4495529574059104
100652,0.37683804290018735
100653,0.4657284492862454
100654,0.46087409379381045
100655,0.5019995061858517
100656,0.3624866848208693
100657,0.48493977579992587
100658,0.4702772680058736
100659,0.4705538584880605
100660,0.448357698788183
100661,0.4364705537824696
100662,0.4803771575224517
100663,0.42135993811974265
100664,0.5046391105684773
100665,0.5079113008809943
100666,0.4340947763304283
100667,0.3923215432699126
100668,0.44645823012930286
100669,0.3461780790392588
100670,0.4560683436208567
100671,0.5218291358733516
100672,0.35094279563029374
100673,0.4241517847696232
100674,0.46767946297241364
100675,0.35444977403969447
100676,0.4413844593244555
100678,0.3988540162212371
100679,0.48247710747895156
100680,0.5190440860637339
100681,0.3951614789735646
100682,0.45201806398602085
100683,0.49178466583070757
100684,0.3383653935071381
100685,0.4624261164111379
100686,0.3998791213359983
100687,0.4620381745223724
100688,0.5055800359958366
100689,0.39234564607464684
100690,0.36735263429895915
100691,0.41982774078471996
100692,0.5060280054688762
100693,0.43507374471279675
100694,0.5021940929711154
100695,0.3710210718914738
100696,0.4618636297429891
100697,0.24880423821444378
100698,0.4313650185183359
100700,0.4553663780456746
100701,0.3771485347506539
100703,0.3798987784494774
100704,0.47355786300468145
100705,0.5476384412764707
100706,0.38738884493753806
100707,0.3366809629152233
100708,0.45656728125322615
100709,0.47134032196719433
100710,0.4042779230470213
100712,0.3314633171394958
100713,0.48258089166053036
100714,0.3849191856261264
100715,0.5145587018195883
100716,0.5286645650436431
100717,0.4551462958266614
100718,0.5002967841311622
100719,0.5491654240760645
100720,0.49800021340341283
100721,0.355989394658462
100722,0.33559468225531514
100723,0.5038000619505764
100724,0.45325957107799625
100725,0.4871559300123052
100726,0.4477369823106808
100727,0.49759163225416336
100728,0.4714137658779958
100730,0.4498527528026477
100731,0.4367527396678038
100732,0.5117931399885475
100733,0.4817637923793535
100734,0.42948047707961057
100735,0.41565298958251373
100736,0.4433810829486041
100737,0.3453452545586059
100738,0.4158445215645887
100739,0.47170750217257884
100741,0.4906742694018724
100742,0.372090578504653
100743,0.4035109576280171
100746,0.3847704695622987
100748,0.4459332736370619
100749,0.4235393670957713
100750,0.4297322918753618
100755,0.495657734490336
100756,0.3685357319093229
100757,0.45619934861461187
100758,0.46899856654851674
100759,0.5169831904499078
100761,0.42530831728287327
100764,0.4256474680776958
100766,0.48470566303711854
100767,0.46773038577416526
100768,0.3893941549966732
100769,0.5733834999324348
100771,0.4281575902971322
100773,0.33753057233399486
100774,0.5010229098225856
100775,0.5170450738381273
100776,0.44063641338499443
100778,0.5273551089254488
100779,0.3676898368512116
100780,0.458615555281126
100781,0.43884623845078236
100782,0.3537021721428161
100783,0.4483216333242676
100784,0.3286954767582601
100785,0.3512209880555375
100786,0.4960295488888977
100787,0.4986442387267011
100788,0.5597378828933693
100789,0.41553989085508586
100790,0.47707429517912303
100793,0.3808050652662334
100794,0.37746966784507524
100795,0.42329054443741565
100796,0.44207477965953035
100798,0.5118785982249519
100799,0.4008080737144046
100800,0.35071809640614937
100801,0.42347491151676553
100802,0.4074755459128081
100803,0.46106775339061157
100804,0.5475668651876601
100805,0.401431337371749
100806,0.4727779506317703
100807,0.4897938050052423
100808,0.4982504815051857
100809,0.48138399344982413
100810,0.4830774475655819
100811,0.4309771828673746
100812,0.3588815490926525
100813,0.4644235965845199
100814,0.3378116963325563
100815,0.38237607592646483
100816,0.365055967343422
100817,0.4618581451870115
100818,0.44690139549580166
100819,0.31612761859145955
100820,0.4823013217473106
100821,0.4017006698229854
100822,0.5412960625832427
100824,0.4768880002462687
100825,0.34843190994444123
100827,0.47276211743156216
100828,0.5471028978408476
100829,0.38521318518513464
100831,0.5020086567867106
100832,0.46264913929633633
100833,0.44746473887535604
100834,0.5743624275348299
100835,0.492573294471907
100837,0.4117706988602647
100838,0.462079735567993
100839,0.509609955524968
100840,0.5165803618818859
100841,0.48466942439464233
100842,0.5037156893850603
100843,0.42956131234080336
100844,0.455440906202242
100845,0.48719665252692473
100846,0.3993047984584584
100847,0.39323254626173415
100848,0.4486540653491162
100849,0.3973986239877219
100850,0.34704227283959566
100851,0.4901380991778731
100852,0.5389133770871926
100853,0.5042849310308077
100854,0.5148285399606918
100855,0.5158082257600873
100856,0.40738888082032254
100857,0.3667524664908925
100858,0.4943612509620357
100859,0.404689764858714
100860,0.6071382453032168
100861,0.4384754104775455
100862,0.4977633310756558
100863,0.3488068487313835
100864,0.5244036999041192
100865,0.4226571540163186
100866,0.48763162419045025
100867,0.46535292218032925
100868,0.4555468619630983
100869,0.5445652875083666
100870,0.4009057882627018
100871,0.5009134654991073
100873,0.4638222551011844
100874,0.6500567490854329
100875,0.5254060504929629
100876,0.379703195018463
100877,0.5134334750667244
100878,0.44623077760097735
100879,0.4541587618518661
100880,0.2860597823118318
100881,0.46712341262071727
100882,0.5263076924018876
100883,0.49243893892658047
100884,0.5034349578567222
100885,0.4791151333503658
100886,0.44918899516356475
100887,0.32685184110573134
100888,0.392637725623157
100889,0.4780106334410011
100890,0.41508430041347877
100891,0.42376256000762813
100892,0.414558989681399
100893,0.5766989462694205
100894,0.453754222211184
100895,0.46344357780283935
100896,0.414172177941702
100897,0.5768485280360409
100898,0.3754680904223901
100899,0.45011443878049195
100900,0.3813401723239587
100901,0.49869013595866113
100902,0.4161460398049283
100903,0.498481179263984
100904,0.4783950196104583
100905,0.4637062530374357
100906,0.3297234137594088
100907,0.49028870780570777
100908,0.4585019763716378
100909,0.4101798030127223
100911,0.42890627255487285
100912,0.43044491937405865
100914,0.35033527429450256
100915,0.5153327598923694
100916,0.4641064075938666
100917,0.4740013712440433
100919,0.3978149736897404
100920,0.2956033591654761
100921,0.4812866582155842
100922,0.3958786183509617
100923,0.5020256743078861
100924,0.45869444062935455
100925,0.3616199589138809
100926,0.40792430354575016
100927,0.4276399920199035
100928,0.42221730456304496
100929,0.43166145453977195
100930,0.48788159698461314
100932,0.42733419534226275
100933,0.47268113856778093
100934,0.45995720228823483
100935,0.4154165526213563
100936,0.37641199562731553
100937,0.473668905097939
100938,0.3194360442370041
100939,0.3914631560385841
100940,0.4609833164634289
100941,0.400351654654991
100942,0.4400265919581284
100943,0.47298841250279133
100944,0.4908804363777893
100945,0.44006134353973736
100946,0.3575641150326201
100947,0.47982500302380715
100948,0.3047160825613235
100949,0.452053165872059
100950,0.39349183553666744
100951,0.49661948125834404
100954,0.4672219339054405
100955,0.3474167624036198
100956,0.49933994295515877
100957,0.4515701688540826
100958,0.4843206381648851
100959,0.3967541867840846
100960,0.4759565566162062
100961,0.38207009623758503
100962,0.40090542063636075
100963,0.43462040697715226
100964,0.45575550363468587
100966,0.5038840881050511
100967,0.38174880961476615
100968,0.399734672164299
100969,0.5120821576758309
100971,0.47053392081996087
100972,0.45666622566503273
100973,0.423608409269709
100974,0.3815395204099781
100975,0.3822448499095358
100976,0.44578511772291335
100977,0.34155476326880296
100978,0.4864650444865909
100979,0.4925262701424401
100980,0.38063409058014525
100981,0.3747191460922846
100985,0.5110871700741467
100986,0.5374317501021549
100988,0.432473507150657
100989,0.47041163851259715
100990,0.3572645981487813
100991,0.3887449439285009
100992,0.47142110139803395
100993,0.3762378241140206
100994,0.4840528795776861
100995,0.5546907151404158
100996,0.42341263583806804
100999,0.5025839173611416
101000,0.5004167958404742
101001,0.431743318937385
101003,0.4919188767933762
101004,0.6039427797056267
101006,0.26571734834962807
101007,0.4982985861522128
101009,0.5051346771259044
101010,0.5285387579335076
101011,0.386001065776025
101012,0.44402611692866917
101013,0.46667190290864075
101014,0.41074039545640395
101015,0.5070734084487291
101016,0.3969517722919386
101017,0.3370732412038542
101018,0.34521110695144597
101019,0.407075120739431
101022,0.36382438101239295
101023,0.43586157723537955
101027,0.49611135706282666
101028,0.3612843746596972
101029,0.48745651562015574
101030,0.37783884196143414
101032,0.4040927390365578
101033,0.34857021204031063
101034,0.5435554540700543
101035,0.38580688603827107
101036,0.4642061123012507
101037,0.2940578334528514
101038,0.4653531368974688
101039,0.5240787205153868
101040,0.3860351688622535
101042,0.4740046581923502
101043,0.3664766967672778
101044,0.4835666556400931
101045,0.4196352012829148
101046,0.44385351187286143
101047,0.42488144216627244
101048,0.38832817820330706
101049,0.44522444426126384
101050,0.4152838844057144
101052,0.4930896783696267
101053,0.49169829978208535
101054,0.4446808663731486
101058,0.4005936881033436
101059,0.5101215074943989
101060,0.41190039177392207
101061,0.4247654850341676
101062,0.4600482800017678
101063,0.46835953154965354
101065,0.4766532365794926
101066,0.48309131081839274
101067,0.4647704687706708
101068,0.3645967618279389
101069,0.5150184545314952
101070,0.4661527301556755
101071,0.47419269997256047
101072,0.40543716913910244
101073,0.43481585322139776
101074,0.46654158462527945
101075,0.4965648003224756
101076,0.4191832132377676
101077,0.5306775938532329
101078,0.49293555342701517
101080,0.4909076819539827
101081,0.43183851056271355
101082,0.4933960531021416
101083,0.4595593870973168
101084,0.43326483085236256
101085,0.4662519797944113
101086,0.5327838255490193
101088,0.3942542965627755
101089,0.35511363170378873
101091,0.3702729589745066
101093,0.519902664395276
101094,0.38235762902938975
101095,0.3989263287820819
101096,0.5576668188734554
101098,0.477453803397556
101100,0.38955245240771197
101101,0.47276182361578345
101102,0.4679678426391058
101103,0.5881440229407897
101104,0.3811619716251904
101105,0.4482944996338251
101106,0.4393034631550031
101108,0.4459262726617834
101109,0.4868425397233071
101110,0.5015659499748822
101111,0.5320276424043985
101112,0.3515842466469084
101113,0.39643008245396566
101114,0.38509770492416606
101115,0.39022093245251693
101116,0.4786640722837158
101117,0.3323720189335307
101119,0.4563868884135222
101120,0.42823700831746675
101121,0.45422716255099693
101122,0.5067058054330396
101123,0.372987394078155
101124,0.491671545457739
101127,0.5027903823578952
101129,0.2408454602155632
101130,0.3557898079476881
101131,0.4419412827916186
101132,0.34932728324925816
101133,0.3849437555513095
101134,0.447483322450059
101135,0.3830748602640649
101137,0.5023683560163398
101138,0.48027840915447384
101139,0.3978480568045594
101141,0.3949758231667348
101142,0.4514689159178423
101143,0.450116484764715
101144,0.5479392533387147
101145,0.5148964268540837
101146,0.4074907988574921
101147,0.44700832216126907
101148,0.5079259129552298
101150,0.399880423310113
101151,0.5117430264343731
101152,0.30239045070757314
101153,0.5006073035575527
101154,0.294645144290723
101155,0.4443643721650801
101156,0.4436195378953172
101157,0.35925609708605744
101158,0.4696011312999811
101159,0.4668914407763442
101161,0.45296586941348593
101162,0.4564845165786954
101163,0.5298006527188102
101164,0.46531683519838674
101165,0.38101306057896633
101166,0.4476146575432557
101167,0.4380047011847864
101168,0.34857829646475424
101170,0.43197926484393623
101171,0.4210379375027956
101172,0.4602547216050164
101173,0.5333389796313232
101174,0.3959818638954643
101175,0.3756155761642394
101176,0.5540237373416489
101177,0.3443245875138977
101178,0.4288407984229131
101179,0.5660814510468476
101180,0.3105997436872671
101182,0.5394297320259783
101183,0.42760435123669993
101184,0.5233518138103713
101185,0.4260845775755432
101187,0.3592260359714175
101188,0.43461522266501706
101189,0.3971395702456895
101191,0.42358833828527936
101192,0.4746742236595713
101195,0.46405459733021487
101196,0.4265567618065586
101197,0.5087557801439826
101199,0.4286191435073151
101201,0.4999282679822934
101202,0.5674750246121187
101203,0.429053180816432
101205,0.48020397783459273
101206,0.3609699661561748
101207,0.4386309579881728
101208,0.4868344073068941
101209,0.42558334174714435
101210,0.47989654014947963
101212,0.5074706923919173
101214,0.338119869494833
101215,0.4252200325471958
101216,0.3493634752149404
101217,0.47258306455508603
101218,0.5301786208765336
101219,0.3745299024293037
101220,0.5023795625988947
101221,0.39853667763024814
101222,0.41679131932827546
101224,0.3409124057726153
101226,0.4629347967594004
101227,0.4509495118179799
101228,0.4425561428771079
101229,0.43983354692718346
101230,0.361417646189752
101231,0.43251107367153174
101232,0.447823983504648
101233,0.45853302228549003
101234,0.4752521784013627
101235,0.43864432267486225
101236,0.2945854649118114
101238,0.46612585571811255
101239,0.47679869250499296
101240,0.3828162374627692
101241,0.45672003463175104
101242,0.535195075712579
101245,0.5243272683702801
101246,0.4169957444621069
101247,0.3128957808636851
101248,0.3737333316676234
101249,0.453129677124452
101250,0.38574676932403795
101251,0.4629288346183284
101252,0.42599032521638985
101253,0.24125498372101978
101254,0.41790965807118674
101255,0.4661092405322974
101256,0.5427600878488743
101257,0.3990058162290377
101260,0.4030191794308584
101261,0.422073972981773
101262,0.39126260083421655
101263,0.4956382448074506
101264,0.34012860544960755
101265,0.48121145793762027
101266,0.4796899578853724
101267,0.32618593717165606
101270,0.4944999884551162
101272,0.3030713098950731
101273,0.31882686101910646
101274,0.3736880904264148
101275,0.49238303862308475
101276,0.5088571799655582
101277,0.45158593226193794
101278,0.5046254367307277
101280,0.5596172819973383
101282,0.4731844177938355
101283,0.40783747769581646
101284,0.4768645143174385
101285,0.3570216098002987
101286,0.5273650464463396
101288,0.48525041315244605
101289,0.3845459703424212
101290,0.45868921381258265
101291,0.5023099560321798
101293,0.4804019615822141
101295,0.4356702926632905
101298,0.2981837125764475
101300,0.4645652079843317
101302,0.5007686691464722
101303,0.4870029727871611
101304,0.42177493475859806
101306,0.536441077142712
101307,0.4254123885940277
101309,0.3296098813612415
101310,0.3870420020630682
101311,0.495546742113483
101312,0.4363251509048877
101313,0.4412273725964044
101314,0.5127065410552105
101315,0.3635139547778525
101316,0.427392369115599
101317,0.4791980959667896
101319,0.5308341156080942
101320,0.4292129463689083
101321,0.4835727662544488
101322,0.4470787251069032
101323,0.3678484503040259
101324,0.4178034415100426
101325,0.35383378320723474
101326,0.30993695072213756
101328,0.48294472862885085
101330,0.46449508310678234
101331,0.48803763693733027
101333,0.4122754368021475
101334,0.43515683845917763
101335,0.43522896999904565
101336,0.5151279589061001
101338,0.5245784094784335
101339,0.4455183388947236
101340,0.5441770875473922
101341,0.5187515191780642
101342,0.45291651574068936
101344,0.5109944135953725
101347,0.4214468432368009
101348,0.42310180384550394
101349,0.4418254816373808
101350,0.4298876596561626
101351,0.42239667259703034
101352,0.44479723977470276
101357,0.44280500388364147
101358,0.3853298236754755
101359,0.49652461852837826
101360,0.369699024706566
101361,0.48409252168942635
101364,0.3614599084975728
101369,0.5108451547443847
101370,0.4221953240726389
101371,0.34243494014778664
101372,0.4212627503446598
101373,0.4818294131031023
101375,0.4548753067968675
101376,0.4263226426229764
101377,0.5372934658396687
101378,0.4292975426595341
101379,0.40772501959356056
